Reason_ID,accm_txn_complete_time
114314,7/26/2031
40846,7/27/2031
26992,7/28/2031
10086,7/29/2031
117478,7/30/2031
5479,7/31/2031
72123,8/1/2031
73984,8/2/2031
54652,8/3/2031
46194,8/4/2031
77897,8/5/2031
17339,8/6/2031
59759,8/7/2031
118683,8/8/2031
81072,8/9/2031
40853,8/10/2031
120509,8/11/2031
109683,8/12/2031
12626,8/13/2031
97255,8/14/2031
7992,8/15/2031
91070,8/16/2031
58186,8/17/2031
22251,8/18/2031
12504,8/19/2031
96299,8/20/2031
77543,8/21/2031
6355,8/22/2031
24934,8/23/2031
52561,8/24/2031
124966,8/25/2031
8,8/26/2031
91444,8/27/2031
123443,8/28/2031
83094,8/29/2031
115935,8/30/2031
114558,8/31/2031
2461,9/1/2031
33371,9/2/2031
74977,9/3/2031
86109,9/4/2031
44160,9/5/2031
3154,9/6/2031
99779,9/7/2031
88263,9/8/2031
128642,9/9/2031
94050,9/10/2031
115448,9/11/2031
10671,9/12/2031
10498,9/13/2031
9423,9/14/2031
118745,9/15/2031
45773,9/16/2031
19130,9/17/2031
98313,9/18/2031
53875,9/19/2031
33301,9/20/2031
7022,9/21/2031
93953,9/22/2031
4111,9/23/2031
100257,9/24/2031
50404,9/25/2031
35738,9/26/2031
85153,9/27/2031
2776,9/28/2031
121171,9/29/2031
52340,9/30/2031
33295,10/1/2031
35166,10/2/2031
106197,10/3/2031
105747,10/4/2031
115719,10/5/2031
113752,10/6/2031
107752,10/7/2031
93203,10/8/2031
29329,10/9/2031
15715,10/10/2031
94309,10/11/2031
71802,10/12/2031
5223,10/13/2031
88301,10/14/2031
65245,10/15/2031
107970,10/16/2031
82027,10/17/2031
63845,10/18/2031
116038,10/19/2031
67975,10/20/2031
64117,10/21/2031
22342,10/22/2031
51842,10/23/2031
70529,10/24/2031
48502,10/25/2031
126963,10/26/2031
41145,10/27/2031
110032,10/28/2031
88174,10/29/2031
60765,10/30/2031
87271,10/31/2031
35613,11/1/2031
128879,11/2/2031
1868,11/3/2031
23210,11/4/2031
108112,11/5/2031
115746,11/6/2031
40243,11/7/2031
117207,11/8/2031
21084,11/9/2031
73334,11/10/2031
61660,11/11/2031
105806,11/12/2031
17051,11/13/2031
6143,11/14/2031
19708,11/15/2031
109,11/16/2031
123288,11/17/2031
58785,11/18/2031
40256,11/19/2031
56246,11/20/2031
36487,11/21/2031
29332,11/22/2031
108009,11/23/2031
81375,11/24/2031
60823,11/25/2031
121459,11/26/2031
55859,11/27/2031
108968,11/28/2031
72688,11/29/2031
63046,11/30/2031
21578,12/1/2031
98471,12/2/2031
96054,12/3/2031
40121,12/4/2031
7264,12/5/2031
79708,12/6/2031
109921,12/7/2031
124820,12/8/2031
86107,12/9/2031
89654,12/10/2031
110930,12/11/2031
37310,12/12/2031
43568,12/13/2031
75008,12/14/2031
52718,12/15/2031
7269,12/16/2031
124266,12/17/2031
34498,12/18/2031
114995,12/19/2031
37054,12/20/2031
64023,12/21/2031
4822,12/22/2031
94214,12/23/2031
124475,12/24/2031
129206,12/25/2031
47232,12/26/2031
22000,12/27/2031
17445,12/28/2031
98869,12/29/2031
44601,12/30/2031
88075,12/31/2031
113101,1/1/2032
5701,1/2/2032
62632,1/3/2032
99218,1/4/2032
116999,1/5/2032
70792,1/6/2032
105810,1/7/2032
119565,1/8/2032
62225,1/9/2032
119211,1/10/2032
104977,1/11/2032
104882,1/12/2032
118840,1/13/2032
119132,1/14/2032
98178,1/15/2032
50180,1/16/2032
76122,1/17/2032
24574,1/18/2032
19277,1/19/2032
129640,1/20/2032
99611,1/21/2032
117002,1/22/2032
74062,1/23/2032
14245,1/24/2032
113160,1/25/2032
5354,1/26/2032
8205,1/27/2032
57767,1/28/2032
84395,1/29/2032
116190,1/30/2032
99327,1/31/2032
48053,2/1/2032
110990,2/2/2032
99771,2/3/2032
27580,2/4/2032
109283,2/5/2032
58619,2/6/2032
17746,2/7/2032
54891,2/8/2032
5501,2/9/2032
115643,2/10/2032
64812,2/11/2032
112374,2/12/2032
85570,2/13/2032
101665,2/14/2032
42846,2/15/2032
24803,2/16/2032
87501,2/17/2032
85549,2/18/2032
79980,2/19/2032
72827,2/20/2032
54256,2/21/2032
48637,2/22/2032
1417,2/23/2032
33720,2/24/2032
47107,2/25/2032
106752,2/26/2032
50394,2/27/2032
115718,2/28/2032
119697,2/29/2032
37505,3/1/2032
89154,3/2/2032
57280,3/3/2032
39491,3/4/2032
32911,3/5/2032
20342,3/6/2032
120616,3/7/2032
75766,3/8/2032
55389,3/9/2032
97716,3/10/2032
74166,3/11/2032
117810,3/12/2032
71865,3/13/2032
106173,3/14/2032
89694,3/15/2032
101869,3/16/2032
60414,3/17/2032
123193,3/18/2032
17289,3/19/2032
115345,3/20/2032
35051,3/21/2032
124237,3/22/2032
51496,3/23/2032
85014,3/24/2032
63034,3/25/2032
87468,3/26/2032
85194,3/27/2032
40082,3/28/2032
101774,3/29/2032
92632,3/30/2032
129839,3/31/2032
108063,4/1/2032
28441,4/2/2032
92417,4/3/2032
15095,4/4/2032
50149,4/5/2032
95228,4/6/2032
96403,4/7/2032
105480,4/8/2032
90134,4/9/2032
13656,4/10/2032
658,4/11/2032
46091,4/12/2032
122360,4/13/2032
13352,4/14/2032
54776,4/15/2032
15405,4/16/2032
66328,4/17/2032
84666,4/18/2032
68399,4/19/2032
43477,4/20/2032
71720,4/21/2032
19844,4/22/2032
46772,4/23/2032
39716,4/24/2032
10777,4/25/2032
109515,4/26/2032
41712,4/27/2032
55690,4/28/2032
59151,4/29/2032
79330,4/30/2032
24077,5/1/2032
95939,5/2/2032
18949,5/3/2032
68698,5/4/2032
55017,5/5/2032
63593,5/6/2032
109471,5/7/2032
34807,5/8/2032
66916,5/9/2032
30951,5/10/2032
31545,5/11/2032
22805,5/12/2032
40040,5/13/2032
8613,5/14/2032
8801,5/15/2032
39720,5/16/2032
64566,5/17/2032
98948,5/18/2032
71510,5/19/2032
73196,5/20/2032
31821,5/21/2032
98208,5/22/2032
122565,5/23/2032
77090,5/24/2032
112976,5/25/2032
105211,5/26/2032
21477,5/27/2032
74590,5/28/2032
101831,5/29/2032
72467,5/30/2032
31032,5/31/2032
63267,6/1/2032
31794,6/2/2032
75970,6/3/2032
17116,6/4/2032
45406,6/5/2032
126592,6/6/2032
87562,6/7/2032
21016,6/8/2032
66648,6/9/2032
28372,6/10/2032
120472,6/11/2032
1300,6/12/2032
39846,6/13/2032
52777,6/14/2032
82072,6/15/2032
28404,6/16/2032
61339,6/17/2032
10404,6/18/2032
33072,6/19/2032
81818,6/20/2032
34187,6/21/2032
81079,6/22/2032
54903,6/23/2032
103255,6/24/2032
116203,6/25/2032
118601,6/26/2032
74171,6/27/2032
90141,6/28/2032
122608,6/29/2032
101119,6/30/2032
67514,7/1/2032
54692,7/2/2032
66619,7/3/2032
30421,7/4/2032
5660,7/5/2032
74434,7/6/2032
16095,7/7/2032
5787,7/8/2032
118034,7/9/2032
69837,7/10/2032
74896,7/11/2032
48120,7/12/2032
101808,7/13/2032
18722,7/14/2032
114186,7/15/2032
52123,7/16/2032
34395,7/17/2032
21982,7/18/2032
106652,7/19/2032
117647,7/20/2032
30827,7/21/2032
9237,7/22/2032
39459,7/23/2032
44603,7/24/2032
129812,7/25/2032
99130,7/26/2032
35128,7/27/2032
62147,7/28/2032
713,7/29/2032
14347,7/30/2032
99193,7/31/2032
78499,8/1/2032
70288,8/2/2032
62191,8/3/2032
37058,8/4/2032
17593,8/5/2032
88377,8/6/2032
83700,8/7/2032
69577,8/8/2032
63641,8/9/2032
15208,8/10/2032
3828,8/11/2032
128041,8/12/2032
22322,8/13/2032
55487,8/14/2032
95717,8/15/2032
72390,8/16/2032
11950,8/17/2032
23888,8/18/2032
73838,8/19/2032
4839,8/20/2032
33980,8/21/2032
62420,8/22/2032
137,8/23/2032
116382,8/24/2032
1845,8/25/2032
115813,8/26/2032
89291,8/27/2032
115322,8/28/2032
60053,8/29/2032
3444,8/30/2032
48504,8/31/2032
75125,9/1/2032
29573,9/2/2032
4741,9/3/2032
104224,9/4/2032
5552,9/5/2032
16502,9/6/2032
121291,9/7/2032
30242,9/8/2032
46405,9/9/2032
8002,9/10/2032
15657,9/11/2032
96004,9/12/2032
128465,9/13/2032
1467,9/14/2032
8742,9/15/2032
19492,9/16/2032
70348,9/17/2032
72956,9/18/2032
77425,9/19/2032
81845,9/20/2032
30853,9/21/2032
80338,9/22/2032
29015,9/23/2032
42644,9/24/2032
101357,9/25/2032
67309,9/26/2032
89501,9/27/2032
32835,9/28/2032
75733,9/29/2032
75408,9/30/2032
63138,10/1/2032
104564,10/2/2032
125969,10/3/2032
33928,10/4/2032
147,10/5/2032
125646,10/6/2032
63488,10/7/2032
98227,10/8/2032
4205,10/9/2032
57780,10/10/2032
43147,10/11/2032
21268,10/12/2032
103933,10/13/2032
102193,10/14/2032
108441,10/15/2032
122927,10/16/2032
40632,10/17/2032
12216,10/18/2032
12379,10/19/2032
42830,10/20/2032
51397,10/21/2032
3926,10/22/2032
63967,10/23/2032
36281,10/24/2032
63829,10/25/2032
52568,10/26/2032
74272,10/27/2032
24337,10/28/2032
6951,10/29/2032
116366,10/30/2032
38918,10/31/2032
48815,11/1/2032
27401,11/2/2032
18323,11/3/2032
126381,11/4/2032
11657,11/5/2032
58629,11/6/2032
33947,11/7/2032
67978,11/8/2032
35616,11/9/2032
26975,11/10/2032
118269,11/11/2032
24320,11/12/2032
11489,11/13/2032
10560,11/14/2032
123690,11/15/2032
109307,11/16/2032
69687,11/17/2032
89927,11/18/2032
29062,11/19/2032
83523,11/20/2032
125923,11/21/2032
90726,11/22/2032
293,11/23/2032
90428,11/24/2032
8095,11/25/2032
124934,11/26/2032
7312,11/27/2032
57118,11/28/2032
125121,11/29/2032
2368,11/30/2032
81133,12/1/2032
83146,12/2/2032
122671,12/3/2032
30504,12/4/2032
62004,12/5/2032
106864,12/6/2032
27120,12/7/2032
90905,12/8/2032
76476,12/9/2032
98091,12/10/2032
4025,12/11/2032
55576,12/12/2032
63183,12/13/2032
28977,12/14/2032
83874,12/15/2032
48333,12/16/2032
97267,12/17/2032
19155,12/18/2032
84757,12/19/2032
92728,12/20/2032
62506,12/21/2032
9175,12/22/2032
54342,12/23/2032
47031,12/24/2032
54979,12/25/2032
127327,12/26/2032
118492,12/27/2032
58846,12/28/2032
9870,12/29/2032
68701,12/30/2032
85932,12/31/2032
129467,1/1/2033
71901,1/2/2033
89990,1/3/2033
9543,1/4/2033
109612,1/5/2033
121995,1/6/2033
55144,1/7/2033
38095,1/8/2033
72432,1/9/2033
55677,1/10/2033
109853,1/11/2033
75978,1/12/2033
112130,1/13/2033
23300,1/14/2033
9910,1/15/2033
79911,1/16/2033
127164,1/17/2033
33781,1/18/2033
373,1/19/2033
102568,1/20/2033
121769,1/21/2033
56359,1/22/2033
80179,1/23/2033
89596,1/24/2033
83518,1/25/2033
82609,1/26/2033
94482,1/27/2033
77557,1/28/2033
101753,1/29/2033
50088,1/30/2033
128260,1/31/2033
29222,2/1/2033
6112,2/2/2033
21081,2/3/2033
99646,2/4/2033
74851,2/5/2033
128411,2/6/2033
64281,2/7/2033
35100,2/8/2033
121529,2/9/2033
22267,2/10/2033
937,2/11/2033
21783,2/12/2033
77636,2/13/2033
25739,2/14/2033
33029,2/15/2033
62759,2/16/2033
16051,2/17/2033
56254,2/18/2033
120602,2/19/2033
69995,2/20/2033
103996,2/21/2033
92901,2/22/2033
129338,2/23/2033
128319,2/24/2033
79508,2/25/2033
109179,2/26/2033
114394,2/27/2033
51691,2/28/2033
124854,3/1/2033
85701,3/2/2033
11362,3/3/2033
65018,3/4/2033
6732,3/5/2033
65434,3/6/2033
3893,3/7/2033
129227,3/8/2033
128912,3/9/2033
43369,3/10/2033
97247,3/11/2033
111601,3/12/2033
44427,3/13/2033
33019,3/14/2033
91770,3/15/2033
2205,3/16/2033
55447,3/17/2033
20848,3/18/2033
120082,3/19/2033
42576,3/20/2033
118277,3/21/2033
29164,3/22/2033
96554,3/23/2033
26225,3/24/2033
67969,3/25/2033
118569,3/26/2033
92630,3/27/2033
9743,3/28/2033
19306,3/29/2033
68650,3/30/2033
65047,3/31/2033
65175,4/1/2033
24940,4/2/2033
59063,4/3/2033
60694,4/4/2033
123083,4/5/2033
21029,4/6/2033
80325,4/7/2033
87168,4/8/2033
72991,4/9/2033
23279,4/10/2033
87345,4/11/2033
110766,4/12/2033
62516,4/13/2033
10357,4/14/2033
67116,4/15/2033
113131,4/16/2033
54897,4/17/2033
79715,4/18/2033
126241,4/19/2033
126904,4/20/2033
4984,4/21/2033
85860,4/22/2033
3090,4/23/2033
122702,4/24/2033
100646,4/25/2033
63508,4/26/2033
88079,4/27/2033
65819,4/28/2033
93503,4/29/2033
107965,4/30/2033
76859,5/1/2033
7894,5/2/2033
28553,5/3/2033
27171,5/4/2033
76275,5/5/2033
51136,5/6/2033
26439,5/7/2033
39183,5/8/2033
84201,5/9/2033
5138,5/10/2033
128061,5/11/2033
12816,5/12/2033
106779,5/13/2033
37808,5/14/2033
12873,5/15/2033
13041,5/16/2033
58242,5/17/2033
126747,5/18/2033
5210,5/19/2033
23520,5/20/2033
38299,5/21/2033
70144,5/22/2033
129045,5/23/2033
87395,5/24/2033
77268,5/25/2033
75625,5/26/2033
44866,5/27/2033
51692,5/28/2033
112032,5/29/2033
90006,5/30/2033
36088,5/31/2033
49342,6/1/2033
37132,6/2/2033
17291,6/3/2033
118409,6/4/2033
117610,6/5/2033
22906,6/6/2033
53762,6/7/2033
101006,6/8/2033
71141,6/9/2033
11578,6/10/2033
110787,6/11/2033
117785,6/12/2033
65838,6/13/2033
105780,6/14/2033
59089,6/15/2033
60016,6/16/2033
103007,6/17/2033
6703,6/18/2033
89846,6/19/2033
435,6/20/2033
28893,6/21/2033
91577,6/22/2033
10876,6/23/2033
24877,6/24/2033
52955,6/25/2033
108469,6/26/2033
17751,6/27/2033
47215,6/28/2033
110504,6/29/2033
2791,6/30/2033
14540,7/1/2033
69549,7/2/2033
26175,7/3/2033
33442,7/4/2033
114369,7/5/2033
4780,7/6/2033
3715,7/7/2033
9323,7/8/2033
107453,7/9/2033
10596,7/10/2033
35320,7/11/2033
89218,7/12/2033
103427,7/13/2033
126788,7/14/2033
37502,7/15/2033
107299,7/16/2033
41627,7/17/2033
113460,7/18/2033
16962,7/19/2033
91768,7/20/2033
120319,7/21/2033
93452,7/22/2033
112289,7/23/2033
77025,7/24/2033
86385,7/25/2033
108879,7/26/2033
3751,7/27/2033
57278,7/28/2033
31434,7/29/2033
83659,7/30/2033
37833,7/31/2033
127506,8/1/2033
100746,8/2/2033
71753,8/3/2033
45669,8/4/2033
2119,8/5/2033
72671,8/6/2033
102791,8/7/2033
86380,8/8/2033
127582,8/9/2033
119269,8/10/2033
66644,8/11/2033
49191,8/12/2033
93900,8/13/2033
96294,8/14/2033
31030,8/15/2033
75665,8/16/2033
77801,8/17/2033
119483,8/18/2033
29625,8/19/2033
47616,8/20/2033
9021,8/21/2033
86930,8/22/2033
84554,8/23/2033
20627,8/24/2033
100262,8/25/2033
45468,8/26/2033
104992,8/27/2033
114292,8/28/2033
85808,8/29/2033
20352,8/30/2033
79026,8/31/2033
37756,9/1/2033
88460,9/2/2033
101445,9/3/2033
101253,9/4/2033
93422,9/5/2033
24085,9/6/2033
63201,9/7/2033
18548,9/8/2033
87193,9/9/2033
2406,9/10/2033
65769,9/11/2033
84194,9/12/2033
39400,9/13/2033
114918,9/14/2033
98311,9/15/2033
105783,9/16/2033
45040,9/17/2033
40418,9/18/2033
44671,9/19/2033
17624,9/20/2033
57769,9/21/2033
98854,9/22/2033
39608,9/23/2033
63669,9/24/2033
3285,9/25/2033
105726,9/26/2033
118612,9/27/2033
109210,9/28/2033
3523,9/29/2033
67150,9/30/2033
108478,10/1/2033
58355,10/2/2033
80282,10/3/2033
73524,10/4/2033
79935,10/5/2033
85630,10/6/2033
50052,10/7/2033
66435,10/8/2033
44878,10/9/2033
18583,10/10/2033
81567,10/11/2033
2408,10/12/2033
4286,10/13/2033
104657,10/14/2033
81706,10/15/2033
109806,10/16/2033
84987,10/17/2033
43258,10/18/2033
49727,10/19/2033
19183,10/20/2033
111769,10/21/2033
25116,10/22/2033
102361,10/23/2033
74950,10/24/2033
47887,10/25/2033
62789,10/26/2033
27802,10/27/2033
8158,10/28/2033
52851,10/29/2033
7898,10/30/2033
55100,10/31/2033
97516,11/1/2033
23027,11/2/2033
43051,11/3/2033
88809,11/4/2033
20508,11/5/2033
124885,11/6/2033
60584,11/7/2033
110918,11/8/2033
103998,11/9/2033
66080,11/10/2033
21649,11/11/2033
79056,11/12/2033
93096,11/13/2033
10053,11/14/2033
10466,11/15/2033
110780,11/16/2033
95735,11/17/2033
13096,11/18/2033
127321,11/19/2033
50668,11/20/2033
64613,11/21/2033
45113,11/22/2033
75748,11/23/2033
22270,11/24/2033
99531,11/25/2033
55668,11/26/2033
60135,11/27/2033
18136,11/28/2033
92857,11/29/2033
89396,11/30/2033
74461,12/1/2033
65463,12/2/2033
9932,12/3/2033
16730,12/4/2033
63876,12/5/2033
68859,12/6/2033
22120,12/7/2033
53863,12/8/2033
11253,12/9/2033
106808,12/10/2033
97010,12/11/2033
25548,12/12/2033
121301,12/13/2033
104628,12/14/2033
98828,12/15/2033
62344,12/16/2033
126331,12/17/2033
38706,12/18/2033
59990,12/19/2033
120102,12/20/2033
86326,12/21/2033
100881,12/22/2033
1871,12/23/2033
40819,12/24/2033
91086,12/25/2033
42015,12/26/2033
115418,12/27/2033
120940,12/28/2033
86819,12/29/2033
25249,12/30/2033
4495,12/31/2033
90425,1/1/2034
123466,1/2/2034
125361,1/3/2034
28078,1/4/2034
71188,1/5/2034
100367,1/6/2034
85904,1/7/2034
1190,1/8/2034
79898,1/9/2034
10823,1/10/2034
104217,1/11/2034
76717,1/12/2034
67448,1/13/2034
117717,1/14/2034
106717,1/15/2034
81982,1/16/2034
124878,1/17/2034
88948,1/18/2034
102542,1/19/2034
31577,1/20/2034
19212,1/21/2034
47783,1/22/2034
49243,1/23/2034
127184,1/24/2034
20359,1/25/2034
116219,1/26/2034
28889,1/27/2034
53318,1/28/2034
68633,1/29/2034
95625,1/30/2034
99476,1/31/2034
100512,2/1/2034
18483,2/2/2034
69214,2/3/2034
95130,2/4/2034
66393,2/5/2034
6990,2/6/2034
62287,2/7/2034
25271,2/8/2034
105734,2/9/2034
16849,2/10/2034
117769,2/11/2034
116347,2/12/2034
60006,2/13/2034
27727,2/14/2034
16976,2/15/2034
118770,2/16/2034
31831,2/17/2034
90957,2/18/2034
111083,2/19/2034
41619,2/20/2034
129635,2/21/2034
18310,2/22/2034
54982,2/23/2034
129846,2/24/2034
98008,2/25/2034
70743,2/26/2034
21651,2/27/2034
9538,2/28/2034
118919,3/1/2034
78453,3/2/2034
5804,3/3/2034
85893,3/4/2034
83401,3/5/2034
50599,3/6/2034
37786,3/7/2034
60154,3/8/2034
34091,3/9/2034
126932,3/10/2034
89765,3/11/2034
104432,3/12/2034
68656,3/13/2034
45608,3/14/2034
94713,3/15/2034
113350,3/16/2034
50581,3/17/2034
39395,3/18/2034
33096,3/19/2034
39675,3/20/2034
16074,3/21/2034
89989,3/22/2034
48403,3/23/2034
40844,3/24/2034
97345,3/25/2034
111608,3/26/2034
20283,3/27/2034
3772,3/28/2034
34381,3/29/2034
399,3/30/2034
113748,3/31/2034
73065,4/1/2034
48646,4/2/2034
54750,4/3/2034
14627,4/4/2034
12688,4/5/2034
57357,4/6/2034
125107,4/7/2034
74096,4/8/2034
77948,4/9/2034
67026,4/10/2034
56936,4/11/2034
16821,4/12/2034
46928,4/13/2034
55850,4/14/2034
9848,4/15/2034
20207,4/16/2034
33690,4/17/2034
27208,4/18/2034
85204,4/19/2034
51954,4/20/2034
46042,4/21/2034
86144,4/22/2034
118814,4/23/2034
127330,4/24/2034
86021,4/25/2034
935,4/26/2034
111622,4/27/2034
49893,4/28/2034
129491,4/29/2034
2939,4/30/2034
20297,5/1/2034
51328,5/2/2034
56896,5/3/2034
7265,5/4/2034
108404,5/5/2034
15901,5/6/2034
72720,5/7/2034
60780,5/8/2034
62478,5/9/2034
11806,5/10/2034
832,5/11/2034
28966,5/12/2034
10413,5/13/2034
125170,5/14/2034
23037,5/15/2034
59642,5/16/2034
28719,5/17/2034
110952,5/18/2034
2610,5/19/2034
120916,5/20/2034
68026,5/21/2034
48745,5/22/2034
17866,5/23/2034
25957,5/24/2034
1065,5/25/2034
117054,5/26/2034
129407,5/27/2034
78977,5/28/2034
41802,5/29/2034
104580,5/30/2034
90192,5/31/2034
86280,6/1/2034
26503,6/2/2034
31288,6/3/2034
62574,6/4/2034
127149,6/5/2034
87002,6/6/2034
94787,6/7/2034
88500,6/8/2034
66345,6/9/2034
2275,6/10/2034
12046,6/11/2034
43798,6/12/2034
68123,6/13/2034
113044,6/14/2034
24219,6/15/2034
29932,6/16/2034
80028,6/17/2034
101764,6/18/2034
89071,6/19/2034
12948,6/20/2034
64944,6/21/2034
39419,6/22/2034
127846,6/23/2034
121333,6/24/2034
122681,6/25/2034
95015,6/26/2034
83532,6/27/2034
95692,6/28/2034
65394,6/29/2034
113725,6/30/2034
92066,7/1/2034
74863,7/2/2034
64245,7/3/2034
98283,7/4/2034
113782,7/5/2034
63635,7/6/2034
73148,7/7/2034
17366,7/8/2034
14541,7/9/2034
127845,7/10/2034
96847,7/11/2034
54581,7/12/2034
15837,7/13/2034
25528,7/14/2034
101520,7/15/2034
52287,7/16/2034
76239,7/17/2034
7865,7/18/2034
1110,7/19/2034
81253,7/20/2034
24462,7/21/2034
44503,7/22/2034
89882,7/23/2034
119991,7/24/2034
16344,7/25/2034
102281,7/26/2034
23178,7/27/2034
111073,7/28/2034
24190,7/29/2034
76177,7/30/2034
87182,7/31/2034
97446,8/1/2034
23808,8/2/2034
1373,8/3/2034
87198,8/4/2034
88423,8/5/2034
81547,8/6/2034
78056,8/7/2034
129210,8/8/2034
66653,8/9/2034
16162,8/10/2034
120320,8/11/2034
495,8/12/2034
20936,8/13/2034
29699,8/14/2034
41796,8/15/2034
37698,8/16/2034
93113,8/17/2034
40613,8/18/2034
80839,8/19/2034
10100,8/20/2034
127518,8/21/2034
104394,8/22/2034
116770,8/23/2034
45489,8/24/2034
44278,8/25/2034
102301,8/26/2034
114914,8/27/2034
6454,8/28/2034
48777,8/29/2034
82888,8/30/2034
44353,8/31/2034
71754,9/1/2034
121057,9/2/2034
37557,9/3/2034
104146,9/4/2034
93351,9/5/2034
27617,9/6/2034
100037,9/7/2034
125741,9/8/2034
10195,9/9/2034
18124,9/10/2034
91426,9/11/2034
127090,9/12/2034
97011,9/13/2034
46400,9/14/2034
10669,9/15/2034
72454,9/16/2034
42222,9/17/2034
123653,9/18/2034
31226,9/19/2034
73427,9/20/2034
87649,9/21/2034
43288,9/22/2034
50819,9/23/2034
12631,9/24/2034
59079,9/25/2034
29924,9/26/2034
97541,9/27/2034
67243,9/28/2034
124669,9/29/2034
90447,9/30/2034
3469,10/1/2034
26555,10/2/2034
83818,10/3/2034
23548,10/4/2034
62957,10/5/2034
67948,10/6/2034
115623,10/7/2034
84423,10/8/2034
82754,10/9/2034
53997,10/10/2034
53500,10/11/2034
96376,10/12/2034
19688,10/13/2034
51247,10/14/2034
45947,10/15/2034
53058,10/16/2034
62741,10/17/2034
69410,10/18/2034
95216,10/19/2034
74446,10/20/2034
78562,10/21/2034
72279,10/22/2034
122159,10/23/2034
35328,10/24/2034
117514,10/25/2034
97150,10/26/2034
47368,10/27/2034
34245,10/28/2034
91609,10/29/2034
60644,10/30/2034
64062,10/31/2034
97135,11/1/2034
23467,11/2/2034
122296,11/3/2034
110878,11/4/2034
62617,11/5/2034
80404,11/6/2034
27666,11/7/2034
67447,11/8/2034
63480,11/9/2034
76387,11/10/2034
62124,11/11/2034
47892,11/12/2034
65580,11/13/2034
19597,11/14/2034
47977,11/15/2034
12880,11/16/2034
14205,11/17/2034
102893,11/18/2034
63547,11/19/2034
69599,11/20/2034
108338,11/21/2034
70825,11/22/2034
15671,11/23/2034
103296,11/24/2034
127696,11/25/2034
2506,11/26/2034
125421,11/27/2034
1543,11/28/2034
33107,11/29/2034
51810,11/30/2034
105228,12/1/2034
128062,12/2/2034
46967,12/3/2034
123463,12/4/2034
18127,12/5/2034
14194,12/6/2034
38217,12/7/2034
65416,12/8/2034
