Vehicle_ID,Vehicle_Name,Vehicle_Type,Color
60752,BMW,02 - Automobile,SILVER
119675,LINCOLN,02 - Automobile,GRAY
13630,TOYT,02 - Automobile,GRAY
64505,HYUNDAI,02 - Automobile,GRAY
111270,NIITRO,19 - Moped,RED
290,AUDI,02 - Automobile,BLACK
1995,TOYT,02 - Automobile,GRAY
9701,FORD,02 - Automobile,"BLUE, LIGHT"
128307,HOND,02 - Automobile,"GREEN, DK"
88308,HOND,02 - Automobile,"GREEN, DK"
107883,CHEVY,02 - Automobile,SILVER
69724,LEXUS,02 - Automobile,SILVER
17813,CADI,02 - Automobile,WHITE
10867,TOYOTA,02 - Automobile,WHITE
11444,HOND,02 - Automobile,"GREEN, DK"
115563,CHEV,02 - Automobile,"GREEN, DK"
72480,CHEV,02 - Automobile,"GREEN, DK"
57276,CHEV,02 - Automobile,"GREEN, DK"
115696,TOYT,02 - Automobile,BLACK
76328,HINO,06 - Heavy Duty Truck,WHITE
95610,TOYOTA,02 - Automobile,GRAY
102649,HINO,06 - Heavy Duty Truck,WHITE
7215,HINO,06 - Heavy Duty Truck,WHITE
36552,NISS,02 - Automobile,GRAY
104471,LEXUS,02 - Automobile,MAROON
54177,TOYOTA,02 - Automobile,GRAY
89186,CHEV,02 - Automobile,RED
82907,CHEVY,05 - Light Duty Truck,MAROON
19356,DODGE,02 - Automobile,GRAY
45589,TOYOTA,02 - Automobile,SILVER
18399,HONDA,02 - Automobile,SILVER
69175,CHEV,02 - Automobile,SILVER
82532,NISS,02 - Automobile,GRAY
29006,NISS,02 - Automobile,GRAY
91418,TOYOTA,05 - Light Duty Truck,SILVER
65683,TOYO,05 - Light Duty Truck,SILVER
47048,TOYO,05 - Light Duty Truck,SILVER
27030,TOYOTA,02 - Automobile,BLACK
49307,TOYO,05 - Light Duty Truck,SILVER
19698,CHEVY,02 - Automobile,WHITE
49505,TOYO,05 - Light Duty Truck,SILVER
69198,MITSUBISHI,02 - Automobile,"BLUE, DARK"
118338,MERC,02 - Automobile,TAN
110506,HOND,02 - Automobile,SILVER
72708,NONE,29 - Unknown,N/A
77969,TOYOTA,02 - Automobile,GREEN
40550,CADILLAC,02 - Automobile,SILVER
24752,BMW,02 - Automobile,WHITE
7158,TOYO,02 - Automobile,GRAY
117463,TOYO,02 - Automobile,GRAY
110519,TOYO,02 - Automobile,GRAY
109859,TOYT,02 - Automobile,BLUE
8409,TOYT,02 - Automobile,MAROON
97098,MITS,05 - Light Duty Truck,BLUE
21759,MERZ,02 - Automobile,SILVER
60378,BUICK,02 - Automobile,SILVER
119581,FORD,06 - Heavy Duty Truck,WHITE
17464,NISS,05 - Light Duty Truck,SILVER
23954,MERCEDES,02 - Automobile,BLACK
39497,CHEVROLET,02 - Automobile,GRAY
115878,HYUNDAI,02 - Automobile,WHITE
96733,TOYOTA,05 - Light Duty Truck,BLACK
62105,TOYO,02 - Automobile,GRAY
61516,GMC,05 - Light Duty Truck,GOLD
70931,GMC,05 - Light Duty Truck,GOLD
1640,FORD,02 - Automobile,RED
45558,FORD,02 - Automobile,RED
98683,CHEVROLET,02 - Automobile,BLACK
47454,FORD,02 - Automobile,RED
103465,GMC,03 - Station Wagon,RED
112388,TOYT,02 - Automobile,BLACK
114983,CHEV,02 - Automobile,WHITE
116522,ACURA,02 - Automobile,BLACK
117896,LINCOLN,04 - Limousine,BLACK
3069,OLDSMOBILE,02 - Automobile,MAROON
110244,MERC,02 - Automobile,WHITE
72003,MITTS,02 - Automobile,BLACK
88943,CHEVROLET,02 - Automobile,BEIGE
38910,ACURA,02 - Automobile,BLACK
66278,ACURA,02 - Automobile,BLACK
44373,ACURA,02 - Automobile,BLACK
27324,JEEP,05 - Light Duty Truck,BLACK
94245,BMW,02 - Automobile,BLACK
103596,KIA,28 - Other,SILVER
25732,HONDA,02 - Automobile,GRAY
71236,TOYOTA,02 - Automobile,BEIGE
27618,LINC,02 - Automobile,BLACK
32374,TOYOTA,02 - Automobile,TAN
58015,HONDA,02 - Automobile,TAN
14551,HOND,02 - Automobile,SILVER
27026,HONDA,02 - Automobile,BLACK
101258,JEEP,02 - Automobile,BLACK
72457,LEXUS,02 - Automobile,BLACK
115678,CHEVROLET,02 - Automobile,GOLD
116176,VOLVO,02 - Automobile,BLACK
50871,INFI,02 - Automobile,BLACK
8503,ACURA,02 - Automobile,SILVER
29591,CHRY,02 - Automobile,WHITE
50999,NISS,02 - Automobile,SILVER
104303,NISSAN,02 - Automobile,BLUE
43511,TOYO,02 - Automobile,SILVER
1018,BMW,02 - Automobile,SILVER
104273,LNDR,02 - Automobile,BLACK
110588,FORD,02 - Automobile,RED
94135,FORD,02 - Automobile,WHITE
89566,CHEVRLETE,02 - Automobile,MAROON
50226,TOYT,02 - Automobile,BEIGE
23440,ACUR,02 - Automobile,GREEN
81227,MISS,02 - Automobile,GRAY
34617,LINC,02 - Automobile,BLUE
50297,FORD,02 - Automobile,MAROON
93943,JEEP,02 - Automobile,RED
45385,NISSAN,02 - Automobile,BLACK
109023,HONDA,02 - Automobile,BLUE
96262,HOND,02 - Automobile,GRAY
29912,KIA,01 - Motorcycle,GRAY
40104,CHEVROLET,03 - Station Wagon,GREEN
69048,TOYOTA,02 - Automobile,BLACK
11600,MERCEDEZ,02 - Automobile,GREEN
30121,BMW,02 - Automobile,SILVER
91927,MAZDA,02 - Automobile,RED
5620,TOYOTA,05 - Light Duty Truck,BLACK
8468,NISSAN,02 - Automobile,GRAY
58614,NISSAN,02 - Automobile,WHITE
123846,INFINITI,02 - Automobile,SILVER
118109,HYUN,02 - Automobile,WHITE
20047,FORD,05 - Light Duty Truck,WHITE
127517,HONDA,02 - Automobile,SILVER
10334,MERCEDES,02 - Automobile,SILVER
9055,NISS,02 - Automobile,BLACK
98990,HONDA,02 - Automobile,SILVER
44738,BUICK,02 - Automobile,SILVER
93031,NISSAN,02 - Automobile,WHITE
69556,FORD,05 - Light Duty Truck,WHITE
107361,FORD,02 - Automobile,SILVER
81325,HONDA,02 - Automobile,BLACK
44612,DODGE,28 - Other,BLUE
25893,FORD,05 - Light Duty Truck,WHITE
25092,VW,02 - Automobile,BLACK
106444,CHEV,02 - Automobile,BEIGE
121252,FORD,05 - Light Duty Truck,BLACK
66425,CHEV,02 - Automobile,BLUE
113999,SUBURU,02 - Automobile,BLUE
47297,HOND,02 - Automobile,SILVER
95914,NISSAN,02 - Automobile,GRAY
10937,BMW,02 - Automobile,BLUE
127886,NISSAN,02 - Automobile,BLUE
52711,SUBARU,01 - Motorcycle,"BLUE, LIGHT"
49638,ACURA,02 - Automobile,BLUE
41952,DODGE,02 - Automobile,RED
21882,AUDI,02 - Automobile,GOLD
125054,ISUZU,02 - Automobile,SILVER
109018,HONDA,02 - Automobile,GRAY
39442,FORD,02 - Automobile,"BLUE, DARK"
87712,CHEVROLET,28 - Other,WHITE
129331,FORD,02 - Automobile,SILVER
102588,DODG,02 - Automobile,RED
100659,FORD,05 - Light Duty Truck,GOLD
91188,HONDA,02 - Automobile,GRAY
102686,HOND,02 - Automobile,"GREEN, DK"
56728,CHEVY,02 - Automobile,BLUE
41655,FORD,02 - Automobile,RED
86725,MERZ,02 - Automobile,SILVER
74213,TOYOTA,02 - Automobile,SILVER
114731,PONTIAC,02 - Automobile,RED
67304,NISS,02 - Automobile,RED
44220,TOYOTA,02 - Automobile,BLUE
1363,HONDA,02 - Automobile,WHITE
110050,SUBA,02 - Automobile,"BLUE, LIGHT"
92092,HYUN,02 - Automobile,"BLUE, DARK"
40542,TOYOTA,02 - Automobile,SILVER
128079,HONDA,02 - Automobile,WHITE
67909,HONDA,02 - Automobile,GRAY
44550,TOYT,02 - Automobile,BLACK
6572,CHEV,02 - Automobile,GOLD
93566,FORD,05 - Light Duty Truck,WHITE
62750,HONDA,02 - Automobile,BLACK
11644,JEEP,02 - Automobile,MAROON
70888,HYUNDAI,02 - Automobile,BLACK
53251,TOYOTA,02 - Automobile,WHITE
66606,CHRY,02 - Automobile,SILVER
124861,PONT,02 - Automobile,BEIGE
4555,HONDA,02 - Automobile,WHITE
113674,LEXUS,02 - Automobile,BLACK
85803,AUDI,02 - Automobile,BLACK
8631,NISSAN,02 - Automobile,BLUE
93186,NISSAN,02 - Automobile,BLUE
35920,HONDA,02 - Automobile,SILVER
88404,HYUNDAI,02 - Automobile,SILVER
125214,NISS,02 - Automobile,SILVER
19123,CHRY,02 - Automobile,GRAY
30223,VOLK,02 - Automobile,BLUE
60734,TOYOTA,02 - Automobile,WHITE
85742,VOLKSWAGON,02 - Automobile,BLUE
3861,NISS,02 - Automobile,GRAY
107039,NISSAN,02 - Automobile,BLACK
72562,TOYT,02 - Automobile,SILVER
101950,MERCURY,02 - Automobile,GRAY
41833,CHEV,02 - Automobile,GOLD
109738,TOYOTA,02 - Automobile,WHITE
45611,HONDA,02 - Automobile,GRAY
107729,HONDA,02 - Automobile,GRAY
109878,INFI,02 - Automobile,BROWN
102793,HONDA,02 - Automobile,BLUE
57788,HONDA,02 - Automobile,RED
44926,NISSAN,02 - Automobile,RED
112791,FORD,02 - Automobile,WHITE
8761,JEEP,02 - Automobile,RED
23365,MERCEDES,02 - Automobile,BLACK
83817,ACURA,02 - Automobile,SILVER
28198,TOYT,02 - Automobile,RED
16644,LINCOLN,02 - Automobile,GOLD
18698,ACUR,02 - Automobile,GRAY
71180,TOYOTA,02 - Automobile,ORANGE
48004,NONE,29 - Unknown,N/A
29409,NONE,29 - Unknown,N/A
99798,NONE,29 - Unknown,N/A
83573,NONE,29 - Unknown,N/A
37578,HONDA,02 - Automobile,BLACK
56171,HONDA,02 - Automobile,SILVER
99197,NISSAN,02 - Automobile,BLACK
101420,CHRYSLER,02 - Automobile,SILVER
17457,HYUN,02 - Automobile,WHITE
4053,VOLK,02 - Automobile,BLACK
108271,TOYOTA,02 - Automobile,BLACK
128944,FORD,02 - Automobile,BLACK
48736,HONDA,02 - Automobile,BLUE
79235,NONE,29 - Unknown,N/A
57007,NONE,29 - Unknown,N/A
6814,NONE,29 - Unknown,N/A
13128,FORD,02 - Automobile,WHITE
54447,TOYT,02 - Automobile,SILVER
49429,NONE,29 - Unknown,N/A
90644,NONE,29 - Unknown,N/A
118816,NISSAN,02 - Automobile,BROWN
5870,SUBARU,02 - Automobile,"BLUE, LIGHT"
19011,JEEP,05 - Light Duty Truck,GREEN
55059,ACUR,02 - Automobile,GRAY
30086,CHEVORLET,02 - Automobile,BLACK
117665,CHEVY,02 - Automobile,TAN
12065,HONDA,02 - Automobile,"BLUE, DARK"
61168,CADILLAC,02 - Automobile,BEIGE
63298,CHEV,02 - Automobile,BLACK
16808,CHEV,02 - Automobile,BLACK
119156,AUDI,02 - Automobile,GRAY
119771,ISUZU,02 - Automobile,"GREEN, DK"
13313,HONDA,02 - Automobile,WHITE
93987,NISS,02 - Automobile,SILVER
125129,AUDI,02 - Automobile,BLUE
94325,BMW,02 - Automobile,BLACK
102688,INFINITI,02 - Automobile,BEIGE
31203,HONDA,02 - Automobile,RED
17223,TOYT,02 - Automobile,SILVER
45926,HONDA,02 - Automobile,BLACK
123273,HONDA,02 - Automobile,SILVER
109373,MITISHBSHI,02 - Automobile,SILVER
118482,VOLVO,02 - Automobile,BLACK
21715,NISSAN,02 - Automobile,WHITE
121889,GEO,02 - Automobile,WHITE
46490,NISS,02 - Automobile,GRAY
47535,DODG,02 - Automobile,"BLUE, LIGHT"
75426,TOYOTA,02 - Automobile,"BLUE, LIGHT"
17516,AUDI,02 - Automobile,BLACK
3899,TOYOTA,02 - Automobile,GRAY
89782,DODGE,02 - Automobile,GREEN
61211,TOYT,02 - Automobile,SILVER
8077,IZUZU,05 - Light Duty Truck,GRAY
80963,TOYOYA,02 - Automobile,WHITE
114709,FORD,02 - Automobile,BLACK
89504,DODG,02 - Automobile,BLUE
27096,TOYT,02 - Automobile,BLACK
69140,MAZDA,02 - Automobile,GRAY
25399,TOYOTA,02 - Automobile,BLACK
84151,SUBA,02 - Automobile,SILVER
49215,HONDA,02 - Automobile,BLUE
73989,MERCEDES,02 - Automobile,WHITE
46030,TOYT,02 - Automobile,RED
32047,HONDA,02 - Automobile,"GREEN, DK"
25662,HONDA,02 - Automobile,SILVER
25472,KIA,02 - Automobile,WHITE
51505,CHEV,02 - Automobile,BLACK
113791,FORD,02 - Automobile,WHITE
116304,TOYOTA,02 - Automobile,SILVER
18596,FORD,02 - Automobile,BLUE
62589,HONDA,02 - Automobile,WHITE
44985,DODGE,02 - Automobile,BLUE
25615,TOYOTA,02 - Automobile,BEIGE
79119,NISSAN,02 - Automobile,SILVER
109775,INFINITI,02 - Automobile,SILVER
69690,NIS,02 - Automobile,SILVER
86666,TOYT,02 - Automobile,BEIGE
24470,SUBARU,02 - Automobile,GRAY
124501,MAZDA,02 - Automobile,GREEN
41035,TOYOTA,02 - Automobile,GREEN
43619,NISSAN,02 - Automobile,BLUE
113860,SUBARU,02 - Automobile,BLACK
114459,BMW,02 - Automobile,BLUE
22464,FORD,02 - Automobile,TAN
50022,CHEVROLET,02 - Automobile,SILVER
97107,HONDA,02 - Automobile,BLACK
31370,NISSAN,02 - Automobile,SILVER
103369,HOND,02 - Automobile,GRAY
64293,ACUR,02 - Automobile,BLACK
105081,TOYOTA,03 - Station Wagon,GOLD
44080,HONDA,02 - Automobile,BLUE
18017,CHEV,02 - Automobile,RED
69894,CHEVY,02 - Automobile,WHITE
111812,MERCEDES,02 - Automobile,WHITE
57003,HYUNDAI,02 - Automobile,WHITE
25181,HONDA,02 - Automobile,SILVER
79612,TOYOTA,02 - Automobile,SILVER
112164,SATURRN,02 - Automobile,BLACK
27757,HYUNDAI,02 - Automobile,BLACK
127316,TOYOTA,02 - Automobile,BLUE
100401,TOYT,02 - Automobile,"BLUE, LIGHT"
25131,HONDA,02 - Automobile,BLACK
96336,DODGE,02 - Automobile,SILVER
89231,BMW,02 - Automobile,SILVER
56762,ACURA,02 - Automobile,WHITE
11980,TOYOTA,02 - Automobile,SILVER
8295,JEEP,02 - Automobile,BLACK
18771,CHEVROLET,05 - Light Duty Truck,BLUE
100157,HOND,02 - Automobile,BLUE
59467,TOYT,02 - Automobile,SILVER
99873,NISS,02 - Automobile,GRAY
124062,HONDA,02 - Automobile,BLACK
78662,NISSAN,02 - Automobile,TAN
42092,JEEP,02 - Automobile,RED
72285,KIA,02 - Automobile,WHITE
45168,LEXUS,02 - Automobile,BLACK
44754,NISSAN,02 - Automobile,GRAY
5781,HOND,02 - Automobile,SILVER
49369,STRN,02 - Automobile,BLACK
26102,SUZUKI,02 - Automobile,BLUE
89760,JEEP,02 - Automobile,RED
42986,TOYOTA,02 - Automobile,SILVER
86384,HOND,02 - Automobile,RED
66722,ACURA,02 - Automobile,WHITE
91438,HONDA,02 - Automobile,GREEN
113405,NISSAN,02 - Automobile,SILVER
105564,GMC,02 - Automobile,BLUE
42171,CHEVY,02 - Automobile,BLUE
124528,PLYMOUTH,02 - Automobile,"GREEN, DK"
32264,FORD,02 - Automobile,BLACK
114687,NISSAN,02 - Automobile,SILVER
104220,HOND,02 - Automobile,SILVER
15761,TOYT,02 - Automobile,MAROON
48065,TOYT,02 - Automobile,SILVER
89390,TOYT,02 - Automobile,WHITE
124794,JEEP,02 - Automobile,WHITE
34375,KIA,02 - Automobile,GRAY
10482,VOLKSWAGON,02 - Automobile,SILVER
18146,FORD,02 - Automobile,WHITE
48342,HONDA,02 - Automobile,BLACK
15914,HOND,02 - Automobile,GRAY
64938,HONDA,02 - Automobile,TAN
7104,CHEVY,02 - Automobile,GRAY
48150,HYUNDAI,02 - Automobile,GOLD
121738,FORD,02 - Automobile,RED
109219,HONDA,02 - Automobile,YELLOW
55811,TOYOTA,02 - Automobile,SILVER
15461,SUBARU,02 - Automobile,RED
36095,TOYT,05 - Light Duty Truck,YELLOW
62746,CHEV,02 - Automobile,WHITE
37950,ACURA,02 - Automobile,WHITE
99114,JEEP,02 - Automobile,BLUE
4974,INFINITI,02 - Automobile,SILVER
59349,CHEV,02 - Automobile,SILVER
29125,HYUN,02 - Automobile,GRAY
12515,MERC,02 - Automobile,BLUE
22108,PONT,02 - Automobile,GOLD
72556,TOYOTA,02 - Automobile,WHITE
89556,VOLKS,02 - Automobile,YELLOW
13780,CHEV,02 - Automobile,WHITE
81758,HONDA,02 - Automobile,BLACK
9368,CHEVY,02 - Automobile,WHITE
44270,CHEVROLET,02 - Automobile,"GREEN, DK"
62634,FORD,02 - Automobile,WHITE
75031,HONDA,02 - Automobile,GRAY
127117,HONDA,02 - Automobile,GRAY
16318,NISS,02 - Automobile,WHITE
7985,FORD,02 - Automobile,SILVER
23344,NISSAN,02 - Automobile,BLACK
66305,DODGE,02 - Automobile,"BLUE, DARK"
602,INFINITY,02 - Automobile,GRAY
51750,TOYOTA,02 - Automobile,RED
78762,HONDA,02 - Automobile,BLACK
56217,UNKNOWN,28 - Other,WHITE
99811,NISS,02 - Automobile,TAN
77403,HONDA,02 - Automobile,BLACK
18692,FORD,02 - Automobile,GRAY
118575,CHEV,02 - Automobile,GRAY
82652,ACUR,05 - Light Duty Truck,BLACK
32905,FORD,02 - Automobile,GRAY
75980,FORD,02 - Automobile,GRAY
82660,FORD,05 - Light Duty Truck,GRAY
62512,HONDA,02 - Automobile,SILVER
76032,VOLKSWAGON,02 - Automobile,GRAY
68075,FORD,05 - Light Duty Truck,MAROON
112407,HONDA,02 - Automobile,BRONZE
101725,MERZ,02 - Automobile,RED
112551,LAND ROVER,02 - Automobile,BEIGE
101616,MAZDA,02 - Automobile,BLUE
106874,ACURA,02 - Automobile,WHITE
87969,HYUN,02 - Automobile,WHITE
124823,FORD,02 - Automobile,WHITE
114911,FORD,02 - Automobile,RED
101182,FORD,05 - Light Duty Truck,BLUE
27165,MERZ,05 - Light Duty Truck,SILVER
73018,KIA,02 - Automobile,WHITE
62655,SUBARU,02 - Automobile,BLACK
8685,MERZ,02 - Automobile,BLACK
9035,JEEP,02 - Automobile,SILVER
94549,DODGE,28 - Other,GREEN
73628,HONDA,02 - Automobile,TAN
94981,SUBARU,02 - Automobile,SILVER
104944,TOYOTA,02 - Automobile,MAROON
102555,INIF,02 - Automobile,SILVER
55256,INFI,02 - Automobile,SILVER
29034,VW,02 - Automobile,BLACK
90776,KIA,02 - Automobile,WHITE
74020,TOYOTA,02 - Automobile,SILVER
35078,MAZD,02 - Automobile,BLUE
63847,NISSAN,02 - Automobile,GRAY
24884,TOYOTA,02 - Automobile,GRAY
33332,CHEVY,02 - Automobile,WHITE
91219,TOYT,02 - Automobile,BLACK
13111,FORD,02 - Automobile,WHITE
56016,TOYOTA,02 - Automobile,GRAY
13330,TOYOTA,02 - Automobile,GRAY
18345,TOYOTA,02 - Automobile,GRAY
38922,HONDA,02 - Automobile,WHITE
15795,HONDA,02 - Automobile,BLACK
29346,HOND,02 - Automobile,GRAY
38998,HYUND,02 - Automobile,BLACK
57819,DODGE,02 - Automobile,RED
123766,FORD,02 - Automobile,GREEN
125487,CHEVY,02 - Automobile,SILVER
105177,HONDA,02 - Automobile,BLUE
105294,WILDFIRE,28 - Other,YELLOW
58337,SUZUKI,02 - Automobile,"GREEN, DK"
32240,CHEVY,02 - Automobile,WHITE
106854,MERCEDES,02 - Automobile,GRAY
3441,TOYOTA,02 - Automobile,GREEN
53995,HOND,02 - Automobile,"BLUE, DARK"
99741,JEEP,02 - Automobile,BLACK
70844,HONDA,03 - Station Wagon,BLACK
3009,CHEVY,02 - Automobile,GREEN
29920,CHEVY,02 - Automobile,GRAY
108899,HONDA,02 - Automobile,WHITE
124435,NISSAN,02 - Automobile,WHITE
108956,CHEV,02 - Automobile,WHITE
25108,NISS,02 - Automobile,BEIGE
80199,HOND,05 - Light Duty Truck,BLUE
52429,NONE,29 - Unknown,N/A
100811,TOYO,02 - Automobile,SILVER
6334,MAZDA,02 - Automobile,BLACK
330,LNDR,02 - Automobile,BLACK
122263,BMW,02 - Automobile,SILVER
104404,FORD,02 - Automobile,WHITE
104679,NONE,29 - Unknown,N/A
64008,NONE,29 - Unknown,N/A
76639,NISS,05 - Light Duty Truck,WHITE
55302,SUBARU,02 - Automobile,RED
36304,FORD,02 - Automobile,GOLD
32398,CHRYSLER,02 - Automobile,RED
57298,HONDA,02 - Automobile,GRAY
50626,LINCOLN,02 - Automobile,GREEN
100817,INFI,02 - Automobile,BLACK
40963,NISSAN,02 - Automobile,SILVER
91290,NONE,29 - Unknown,N/A
44150,DODGE,02 - Automobile,WHITE
119457,NISSAN,02 - Automobile,GOLD
126848,PLYMOUTH,02 - Automobile,GREEN
112405,HONDA,02 - Automobile,WHITE
30023,TOYT,01 - Motorcycle,SILVER
21429,TOYOTA,01 - Motorcycle,GRAY
128256,HOND,02 - Automobile,WHITE
75817,NONE,29 - Unknown,N/A
13860,CHRY,02 - Automobile,WHITE
13092,LEXS,02 - Automobile,MAROON
79928,NONE,29 - Unknown,N/A
128234,NONE,29 - Unknown,N/A
94551,NISSAN,02 - Automobile,GOLD
16388,NONE,29 - Unknown,N/A
59230,NONE,29 - Unknown,N/A
85028,NONE,29 - Unknown,N/A
5910,NONE,29 - Unknown,N/A
61392,SUBARU,02 - Automobile,SILVER
114839,FORD,02 - Automobile,WHITE
70424,ACUR,02 - Automobile,SILVER
92250,BMW,02 - Automobile,SILVER
56104,HONDA,02 - Automobile,GRAY
16436,NONE,29 - Unknown,N/A
18834,CHEVROLET,08 - Recreational Vehicle,BLUE
83778,NISSAN,02 - Automobile,"BLUE, DARK"
89626,NONE,29 - Unknown,N/A
82578,NONE,29 - Unknown,N/A
7123,FORD,02 - Automobile,RED
40199,HONDA,02 - Automobile,"BLUE, LIGHT"
10673,FORD,08 - Recreational Vehicle,BLUE
115509,TOYOTA,02 - Automobile,BLACK
16981,CHRYSLER,02 - Automobile,RED
27083,MITSUBISHI,02 - Automobile,SILVER
53370,HONDA,02 - Automobile,SILVER
120044,TOYOTA,02 - Automobile,"BLUE, LIGHT"
59201,TOYOT,02 - Automobile,GRAY
85763,DODGE,03 - Station Wagon,BLUE
92927,BMW,02 - Automobile,SILVER
22028,NONE,29 - Unknown,N/A
66251,NONE,29 - Unknown,N/A
48657,NONE,29 - Unknown,N/A
66691,NONE,29 - Unknown,N/A
83074,NONE,29 - Unknown,N/A
35510,TOYT,02 - Automobile,GRAY
1170,LEXUS,02 - Automobile,SILVER
48387,PONT,02 - Automobile,RED
66819,GMC,02 - Automobile,GRAY
126983,FORD,03 - Station Wagon,"GREEN, LGT"
90697,GMC,02 - Automobile,SILVER
42182,NONE,29 - Unknown,N/A
62918,NONE,29 - Unknown,N/A
33792,NONE,29 - Unknown,N/A
61621,NONE,29 - Unknown,N/A
81570,NIITRO,19 - Moped,RED
73912,SUBA,02 - Automobile,WHITE
114177,NONE,29 - Unknown,N/A
98735,ISU,02 - Automobile,"BLUE, DARK"
120232,NONE,29 - Unknown,N/A
76983,KIA,02 - Automobile,WHITE
37138,SUBA,02 - Automobile,SILVER
51499,TOYT,02 - Automobile,BLACK
39678,TOYT,02 - Automobile,GREEN
48416,CHEV,05 - Light Duty Truck,WHITE
76045,TOYOTA,02 - Automobile,RED
114466,HONDA,02 - Automobile,GREEN
4874,LEXUS,02 - Automobile,BLACK
104300,VOLKS,02 - Automobile,BLUE
111296,VOLKS,02 - Automobile,BLUE
3289,ACURA,02 - Automobile,BLUE
51432,TOYOTA,02 - Automobile,RED
84172,ACURA,02 - Automobile,BLUE
75830,HYUNDAI,02 - Automobile,SILVER
31742,SUBARU,02 - Automobile,SILVER
91127,VW,02 - Automobile,BLACK
92404,SUBARU,02 - Automobile,SILVER
101345,CHEV,02 - Automobile,RED
70849,NISSAN,02 - Automobile,SILVER
108827,HOND,02 - Automobile,SILVER
34387,MERCEDES,02 - Automobile,SILVER
86872,DODGE,02 - Automobile,GRAY
60252,CHEV,02 - Automobile,SILVER
71609,CHRYSLER,02 - Automobile,BLUE
50712,SUBURU,02 - Automobile,BLUE
45531,SATURN,02 - Automobile,GREEN
85971,TOYOTA,02 - Automobile,GRAY
37267,FORD,05 - Light Duty Truck,SILVER
77325,NISS,02 - Automobile,GRAY
120146,FORD,05 - Light Duty Truck,SILVER
62082,CHEVY,02 - Automobile,BLUE
41977,JEEP,05 - Light Duty Truck,BLACK
6962,BMW,02 - Automobile,WHITE
69520,TOYOTA,02 - Automobile,SILVER
25207,TOYOTA,02 - Automobile,RED
35662,DODGE,02 - Automobile,GREEN
30028,NISS,05 - Light Duty Truck,SILVER
111389,HOND,02 - Automobile,SILVER
14452,CADILLAC,02 - Automobile,SILVER
60008,CHEVY,02 - Automobile,BLUE
58385,HONDA,02 - Automobile,WHITE
1064,HONDA,02 - Automobile,WHITE
539,NISS,02 - Automobile,WHITE
108488,NISS,02 - Automobile,WHITE
91318,FORD,06 - Heavy Duty Truck,WHITE
59798,FORD,02 - Automobile,BLACK
98409,HOND,02 - Automobile,BLACK
128849,AUDI,02 - Automobile,SILVER
46113,ACURA,02 - Automobile,BLACK
101976,TOYOTA,02 - Automobile,SILVER
91860,MERCEDES,02 - Automobile,BLACK
21,TOYOTA,02 - Automobile,GRAY
106477,LEXUS,05 - Light Duty Truck,GRAY
12456,SAAB,02 - Automobile,BLACK
76178,FORD,06 - Heavy Duty Truck,WHITE
34421,TOYT,02 - Automobile,GOLD
73046,HYUN,02 - Automobile,BLACK
12099,CHEVROLET,02 - Automobile,BLACK
55761,TOYT,02 - Automobile,GOLD
54071,TOYT,02 - Automobile,GOLD
121345,TOYT,02 - Automobile,GOLD
37791,CHEVROLET,02 - Automobile,BEIGE
7938,ACURA,02 - Automobile,BLACK
70504,MERCEDES,02 - Automobile,WHITE
63445,LINCOLN,04 - Limousine,BLACK
41220,OLDSMOBILE,02 - Automobile,MAROON
127822,NISSAN,02 - Automobile,SILVER
59665,CHRYSTLER,02 - Automobile,"BLUE, DARK"
127283,HONDA,02 - Automobile,SILVER
44470,TOYOTA,02 - Automobile,SILVER
24788,TOYOTA,02 - Automobile,SILVER
39983,VOLK,02 - Automobile,SILVER
9287,HOND,02 - Automobile,GRAY
103092,TOYOTA,02 - Automobile,SILVER
33812,TOYOTA,02 - Automobile,SILVER
53551,BMW,02 - Automobile,SILVER
650,MAZDA,02 - Automobile,"BLUE, LIGHT"
62855,CHEVROLET,02 - Automobile,WHITE
49623,HONDA,02 - Automobile,BLACK
36792,LINC,02 - Automobile,BLACK
72954,MAZDA,02 - Automobile,BLUE
46059,TOYT,02 - Automobile,SILVER
96251,FORD,02 - Automobile,BLACK
125905,NISSAN,08 - Recreational Vehicle,BLUE
59768,NISSAN,02 - Automobile,WHITE
7936,INFI,02 - Automobile,BLACK
22735,FORD,02 - Automobile,BRONZE
117739,HOND,02 - Automobile,SILVER
109989,NISS,02 - Automobile,SILVER
123755,NISSAN,02 - Automobile,BLUE
117144,NONE,29 - Unknown,N/A
69121,FORD,02 - Automobile,RED
25641,ACUR,02 - Automobile,GREEN
28277,CHEVY,02 - Automobile,"BLUE, DARK"
36908,BMW,02 - Automobile,SILVER
61384,LEXU,02 - Automobile,TAN
46209,HONDA,02 - Automobile,GRAY
72329,CHEV,02 - Automobile,WHITE
12,FORD,02 - Automobile,BRONZE
23742,DODGE,02 - Automobile,BLUE
48439,FORD,02 - Automobile,BRONZE
